Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Eastern Europe,Georgia,248,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,4.819551482,4.946787641,5.073425405,5.198739013,5.613893492,5.786163808,5.864247464,5.965599431,6.099204136,6.211090091,6.372372791,6.506177768,6.6676031,6.8585,7.025975414,7.176514562,7.322997842,7.404430624,7.508633676,7.638456689
Eastern Europe,Georgia,248,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,7.211014883,7.398947042,7.585495117,7.768478197,8.315713547,8.565127499,8.680919651,8.828773286,9.0246608,9.186154178,9.420892909,9.61491758,9.849313129,10.12532363,10.36925859,10.5876596,10.80174551,10.92281035,11.07507993,11.26591298
Eastern Europe,Georgia,248,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,5.136424451,5.269587422,5.401623891,5.530665351,5.949667908,6.125819288,6.208787952,6.313941067,6.453515313,6.567706965,6.734378939,6.871957351,7.038296576,7.23382363,7.407177625,7.56213995,7.714498939,7.801261709,7.909634138,8.045760121
Eastern Europe,Georgia,248,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",65.24264861,67.30766938,68.95147849,71.2514784,71.99772798,71.95613969,70.92946325,70.04343693,68.93717356,73.26927707,73.73180807,72.99936713,78.92663274,84.66174199,87.33517222,89.50132907,91.4504033,91.72071086,92.0177824,93.29821928
Eastern Europe,Hungary,261,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,15.13842095,16.74098069,18.47041263,21.17133295,23.23219398,26.16878646,28.85257884,31.29287263,31.92379971,30.67748263,29.70096489,30.25326871,31.51712848,33.10771159,34.1288088,34.93590559,35.53818718,36.06001747,36.47123704,36.83930757
Eastern Europe,Hungary,261,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,10.67733467,11.79864899,13.00759884,14.90326908,16.34548567,18.40059082,20.28657862,22.01410928,22.47709641,21.62161671,20.94951005,21.35330405,22.24922169,23.39008402,24.13654822,24.71977949,25.15158573,25.523962,25.81581734,26.0738262
Eastern Europe,Hungary,261,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,16.89180941,18.79720262,20.99676799,24.53828168,27.79025763,31.33744981,34.74242009,37.5678794,38.82666347,37.78416993,36.94728398,37.67116215,39.3482064,41.33857751,42.66373594,43.82355902,44.76547407,45.70288338,46.59590568,47.39541039
Eastern Europe,Hungary,261,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,12.43072313,13.85487091,15.5339542,18.2702178,20.90354932,23.56925416,26.17641987,28.28911605,29.37996017,28.72830401,28.19582913,28.77119749,30.0802996,31.62094994,32.67147536,33.60743293,34.37887262,35.16682791,35.94048598,36.62992902
Eastern Europe,Hungary,261,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",127.9728303,132.7273444,142.0332511,161.3955859,169.1396014,183.0271366,197.2290366,203.1288607,207.8506319,203.5610411,198.7738123,211.6858275,226.5859865,240.2954751,246.1951458,252.0734384,259.2672922,267.1417497,276.3666839,283.8185208
Eastern Europe,Latvia,285,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,12.39247721,12.59465315,12.96848177,13.44461991,12.39724888,10.85410745,13.46758009,12.93435444,12.13320904,10.49566237,11.70981156,12.77087174,13.48945966,13.83375727,14.09015881,14.32041064,14.51248299,14.72229661,14.95974705,15.22250479
Eastern Europe,Latvia,285,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,8.734258196,8.880282212,9.147427408,9.487064451,8.751445918,7.665159233,9.514339985,9.139476485,8.573399252,7.418768933,8.272592444,9.020540949,9.532653531,9.776318584,9.958360335,10.12133135,10.25713271,10.40571289,10.57388208,10.75993652
Eastern Europe,Latvia,285,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,13.19659917,13.41084462,13.79175562,14.26492826,13.21696495,11.71297572,14.34969111,13.82846794,12.98591916,11.06335008,12.28593116,13.39449267,14.15898055,14.54494539,14.8379076,15.08835459,15.29493773,15.51594479,15.76534838,16.04242004
Eastern Europe,Latvia,285,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,9.53838016,9.696473685,9.970701258,10.3073728,9.571161991,8.524027499,10.396451,10.03358999,9.426109367,7.98645665,8.84871204,9.64416188,10.20217442,10.48750671,10.70610913,10.88927529,11.03958746,11.19936106,11.37948341,11.57985177
Eastern Europe,Latvia,285,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",81.40006544,82.62623479,81.83232069,77.0257166,65.85172968,53.56063369,69.81344613,72.73449552,64.67711912,47.78167555,50.9453068,54.39559548,57.86089307,62.77166834,65.13435014,66.03381948,66.05165221,66.05107526,66.14768948,66.3342792
Eastern Europe,Lithuania,295,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,11.34423853,11.53736683,12.49561386,12.61708295,11.15462045,10.57538415,10.60638199,11.27607609,11.2213076,8.32449192,9.187701593,7.991117216,8.214984704,8.316822099,8.160728512,8.191957279,8.346359563,8.552866346,8.779160445,9.012318113
Eastern Europe,Lithuania,295,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,7.992104635,8.132630777,8.812469669,8.902031012,7.874187147,7.468672348,7.494001701,7.9635981,7.926333518,5.883738125,6.497412495,5.659141243,5.816414102,5.880703217,5.77007588,5.792082837,5.901276194,6.047654944,6.208578974,6.374922214
Eastern Europe,Lithuania,295,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,11.9374693,12.21705914,13.21853694,13.42646756,11.99523584,11.50246107,11.61992045,12.42082993,12.38847652,9.314391998,10.06811266,8.860263843,9.093708978,9.205915008,9.054539913,9.0926003,9.257580183,9.480201076,9.72501877,9.97869524
Eastern Europe,Lithuania,295,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,8.585335404,8.812323085,9.535392745,9.711415627,8.714802531,8.395749271,8.507540162,9.108351946,9.093502441,6.873638203,7.377823565,6.528287869,6.695138377,6.769796126,6.663887282,6.692725858,6.812496814,6.974989673,7.154437299,7.341299341
Eastern Europe,Lithuania,295,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",52.28406747,56.78968928,58.98900535,62.86202282,61.39171544,64.21806234,66.49657344,73.95987534,76.37990189,53.21483027,58.24753125,57.51021116,60.6047866,63.1404358,63.33356282,65.28690695,68.12867368,71.70604747,75.7339325,79.98423684
Eastern Europe,Macedonia,300,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,4.0369912,4.124510672,4.201684503,4.286006046,4.44271433,4.644532333,4.860674661,4.931008342,4.965803814,4.882254209,5.108305974,5.67882229,5.932960922,6.155594827,6.296390979,6.505113622,6.728750586,6.979950856,7.253382518,7.544564341
Eastern Europe,Macedonia,300,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,2.82919428,2.891031937,2.945820327,3.00520393,3.115714315,3.257846016,3.41008853,3.459855422,3.483614694,3.425133222,3.583810057,3.983199104,4.161339292,4.31735841,4.415977321,4.562084723,4.718661956,4.894575268,5.086055013,5.290017434
Eastern Europe,Macedonia,300,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,4.655351706,4.753509888,4.838619694,4.930005408,5.135715272,5.360533061,5.621674249,5.724009288,5.773313637,5.663950149,5.897694701,6.576151148,6.870337602,7.130130607,7.294507147,7.526245934,7.775148013,8.054192182,8.358992146,8.684514442
Eastern Europe,Macedonia,300,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,3.447554786,3.520031153,3.582755518,3.649203292,3.808715257,3.973846744,4.171088118,4.252856369,4.291124517,4.206829163,4.373198784,4.880527962,5.098715972,5.291894191,5.414093488,5.583217035,5.765059382,5.968816594,6.191664641,6.429967536
Eastern Europe,Macedonia,300,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",29.30299101,29.26363893,29.90807415,31.59775699,34.26961281,35.54854729,38.17745168,38.03243845,36.32113787,36.06878095,37.66564719,40.59525508,41.92067287,43.31708945,44.36984128,46.21396272,48.20928098,50.49008264,52.86969208,55.3261074
Eastern Europe,Poland,333,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,78.189646,85.83630212,93.6592483,99.2588741,89.71734305,94.16245844,101.8612303,108.3405592,115.0007416,118.4677332,117.0718588,118.4974229,122.2994951,128.6198747,133.7580187,138.2895236,142.3514851,146.7240273,151.2414739,155.8577199
Eastern Europe,Poland,333,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,55.09206984,60.49706794,65.97231194,69.88083894,63.13759793,66.2445326,71.63834475,76.18025588,80.85512237,83.29665569,82.33158691,83.34265595,86.03660581,90.49000083,94.10914428,97.30263924,100.1641426,103.2441481,106.4279236,109.6821886
Eastern Europe,Poland,333,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,83.09942065,91.13599226,99.34383985,105.2283952,95.50528672,100.2606654,108.3127385,115.1797757,122.2752782,126.0548488,125.0149072,126.8506674,131.0916996,137.886263,143.5497265,148.6610342,153.3590617,158.3548061,163.4720279,168.6460825
Eastern Europe,Poland,333,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,60.00184449,65.79675808,71.65690349,75.85036006,68.92554159,72.34273958,78.089853,83.01947231,88.12965899,90.88377127,90.27463537,91.69590041,94.82881033,99.75638905,103.9008521,107.6741499,111.1717193,114.8749268,118.6584776,122.4705511
Eastern Europe,Poland,333,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",366.5401956,369.5525622,381.9064342,395.3134539,339.9719053,347.6726594,375.2897282,408.0058295,431.5854894,443.7848671,435.8537181,434.4933184,444.6817164,467.6546135,481.6083837,494.1718044,504.7261615,516.8611675,529.1310684,540.7193343
Eastern Europe,Romania,341,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,17.18952,18.73603624,18.74344978,19.60737651,20.10034433,22.33692099,26.866428,33.13203518,39.54871163,41.5053553,40.12901018,40.02311291,42.77737422,39.04029276,38.35676623,38.47930924,39.17962213,40.22610541,41.4463379,42.78811725
Eastern Europe,Romania,341,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,12.032664,13.11522537,13.12041484,13.72516356,14.07024103,15.62599469,18.7833496,23.15192462,27.61965454,28.9749213,28.05534542,27.98640318,29.91539518,27.30954521,26.83465984,26.92343501,27.41667373,28.15201913,29.0089147,29.95105154
Eastern Europe,Romania,341,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,19.17352,20.56303624,20.36644978,21.13437651,21.56034433,23.76692099,28.276428,34.57703518,41.10554913,43.10256207,41.62890535,41.46936904,44.26563922,40.49183876,39.79241327,39.93115477,40.65908538,41.74884802,43.02604844,44.43491215
Eastern Europe,Romania,341,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,14.016664,14.94222537,14.74341484,15.25216356,15.53024103,17.05599469,20.1933496,24.59692462,29.17649204,30.57212807,29.5552406,29.43265932,31.40366018,28.76109121,28.27030688,28.37528053,28.89613698,29.67476174,30.58862525,31.59784643
Eastern Europe,Romania,341,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",78.51683658,84.06830592,96.19566575,113.2008906,116.4292319,135.2293604,162.3147089,216.5394433,265.0707988,278.0006818,265.2063377,268.3531011,303.0624486,272.2772375,269.5937933,272.0936006,279.8019954,290.4679903,304.0174663,320.0640637
Eastern Europe,Russia,344,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,431.8466299,444.1881679,453.7269784,459.9341005,464.9292664,502.8043813,486.4956746,486.0175884,460.1130892,450.0287956,500.4349266,436.7272418,472.0942066,479.9691895,490.0131018,499.9791465,511.0117704,521.8403235,532.9694131,545.919668
Eastern Europe,Russia,344,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,308.555849,317.6582921,324.9679932,329.5249135,333.6104307,362.4177914,351.6837561,353.4191261,333.7858509,325.8079735,361.1153154,315.4473148,340.4862333,346.1869886,353.2416559,360.2555864,368.0176948,375.7014365,383.634641,392.857457
Eastern Europe,Russia,344,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,438.5773449,451.2840901,461.3073563,468.0345933,473.9159537,512.7427351,498.0907123,499.1847969,474.8643099,466.3960059,518.2930246,455.3097798,491.9904624,500.3976909,511.1952614,522.0886616,534.0817123,546.0457968,558.3078862,572.3939813
Eastern Europe,Russia,344,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,315.286564,324.7542143,332.5483711,337.6254063,342.597118,372.3561452,363.2484187,366.5571746,348.5047255,342.1418505,378.9390134,333.9946272,360.3459954,366.5783759,374.3859777,382.3261891,391.0477436,399.8661591,408.9315768,419.2895228
Eastern Europe,Russia,344,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",2169.004779,2109.853678,1946.27418,1944.079953,1967.410101,2076.399408,1942.860703,2104.511378,2081.078736,2130.537339,2482.268437,2246.181319,2504.590894,2650.768412,2845.422831,3055.064712,3283.396525,3505.476219,3717.349308,3924.661724
Eastern Europe,Serbia,408,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,17.85117632,17.99512948,18.78297574,19.66095012,20.1950951,20.52693839,21.32086848,22.8321604,24.079175,21.89517714,21.31111114,21.70306129,22.24380324,22.87320618,23.46671695,24.07496014,24.70314497,25.37719233,26.15043226,27.07128412
Eastern Europe,Serbia,408,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,12.55818686,12.66385887,13.2218878,13.84467013,14.22346619,14.46229924,15.02620481,16.08717514,16.96632406,15.42767547,15.01599399,15.29122827,15.67080921,16.11297092,16.52861417,16.95508185,17.39527851,17.86766118,18.40943109,19.05536228
Eastern Europe,Serbia,408,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,18.64037632,18.80952948,19.64777574,20.58255012,21.1596951,21.53153839,22.38426848,23.9963604,25.341518,23.12248361,22.52399841,22.93440258,23.5034153,24.16275788,24.79411934,25.43420735,26.08537426,26.77677649,27.58317428,28.53227405
Eastern Europe,Serbia,408,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,13.34738686,13.47825887,14.0866878,14.76627013,15.18806619,15.46689924,16.08960481,17.25137514,18.22866706,16.65498194,16.22888127,16.52256956,16.93042128,17.40252263,17.85601656,18.31432907,18.7775078,19.26724534,19.84217311,20.51635221
Eastern Europe,Serbia,408,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",157.0879426,154.8698702,163.1713164,172.1138299,174.0183912,176.4563149,181.9664209,199.1787307,220.1233844,187.5581837,181.6234719,176.6483628,181.0352298,188.1705683,194.5957291,200.0938433,204.5491563,209.8943806,215.3109666,221.9813281
Eastern Europe,Slovakia,354,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,9.330205902,9.490038446,9.696671293,10.00498378,9.906699575,10.08811623,10.81979744,11.57506407,11.91209877,11.32719073,11.11534525,11.21272465,11.35263589,10.6750787,10.77153363,10.96699275,11.19573477,11.44482914,11.69322205,11.9139224
Eastern Europe,Slovakia,354,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,6.533125376,6.645429927,6.790645713,7.007010283,6.940081869,7.066547079,7.577884102,8.107015769,8.344969136,7.93153351,7.792255926,7.86053741,7.957401403,7.486268996,7.551277869,7.687542294,7.847405988,8.021407111,8.19565171,8.349994912
Eastern Europe,Slovakia,354,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,10.60693703,10.82693519,11.08873417,11.46319388,11.43244945,11.69056461,12.48905373,13.336205,13.76639881,12.73006939,12.37253125,12.44712171,12.59930758,11.94024923,12.05545987,12.26745685,12.51050704,12.77390985,13.03725261,13.27382081
Eastern Europe,Slovakia,354,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,7.809856503,7.982326667,8.182708589,8.46522039,8.465831745,8.668995462,9.247140395,9.868156691,10.19926918,9.334412174,9.049441924,9.094934461,9.204073095,8.751439523,8.835204115,8.988006392,9.162178261,9.350487818,9.53968227,9.709893321
Eastern Europe,Slovakia,354,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",86.7810414,88.79575966,91.59435961,90.02425834,87.56537646,89.77682439,97.77466703,113.1245167,116.7917582,115.0699819,112.0327476,109.858037,107.3903806,98.6550034,98.83430325,99.95326219,101.6153291,103.6184278,105.833114,107.9022404
Eastern Europe,Slovenia,359,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,7.551619975,7.63728572,7.94384302,8.444544305,8.537702427,8.952904012,9.139288253,9.757798792,10.20173811,10.54653607,10.85177341,11.03047891,11.27859097,11.65225277,11.94531767,12.23928446,12.555304,12.89541353,13.22658991,13.53812374
Eastern Europe,Slovenia,359,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,5.31213883,5.374724152,5.590211622,5.943991822,6.01117878,6.306335294,6.438897269,6.876375212,7.190419252,7.4342539,7.650201738,7.776924249,7.952473945,8.214955701,8.421702404,8.63052528,8.855002313,9.096484241,9.332027897,9.553487818
Eastern Europe,Slovenia,359,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,9.23592891,9.38762919,9.831327896,10.4780103,10.81707086,11.24079337,11.41718043,12.05856252,12.53420806,12.89964888,13.22380405,13.41275162,13.67113181,14.05988164,14.37864521,14.68879143,15.02302227,15.38272625,15.72914588,16.06010524
Eastern Europe,Slovenia,359,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,6.996447764,7.125067622,7.477696498,7.977457821,8.290547212,8.594224655,8.716789442,9.177138945,9.522889198,9.787366709,10.02223238,10.15919696,10.34501478,10.62258457,10.85502995,11.08003225,11.32272059,11.58379696,11.83458387,12.07546932
Eastern Europe,Slovenia,359,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",65.40046625,61.07791913,67.40184913,66.9596209,68.61444854,69.38276458,69.0423448,77.66389813,82.22564455,85.09088322,87.02479565,89.40583173,90.58778266,93.18346537,94.95618945,96.87018257,98.92592034,101.3059961,103.6243779,106.3151441
Eastern Europe,Ukraine,377,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,108.5338201,114.5269974,121.5404175,128.3708786,135.5290243,148.9045905,158.6630995,173.7347243,193.1119793,139.2473421,160.57825,155.8014197,167.1261126,181.2270697,164.9417334,157.7430679,157.0438169,159.1111171,163.3054484,169.0197122
Eastern Europe,Ukraine,377,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,76.59434216,80.79395983,85.73670034,90.51823531,95.54348001,104.9504614,111.9709194,122.8134541,136.8495746,98.78815209,113.9063452,110.6682026,118.7286478,128.7121233,117.1025689,111.9695425,111.453928,112.9206453,115.9101154,119.9827982
Eastern Europe,Ukraine,377,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,110.6168545,116.8766974,124.1008209,131.0815517,138.3636858,151.9160722,161.9362578,177.457427,197.4397632,143.3871027,164.6704969,159.9499714,171.4012843,185.7808433,169.4463291,162.2499225,161.5944414,163.7158415,167.9734674,173.7409795
Eastern Europe,Ukraine,377,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,78.67737657,83.14365984,88.29710366,93.22890833,98.37814153,107.961943,115.2440777,126.5361567,141.1773586,102.9279127,117.9985921,114.8167543,123.0038195,133.2658969,121.6071646,116.4763971,116.0045525,117.5253697,120.5781344,124.7040655
Eastern Europe,Ukraine,377,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",243.0081518,253.4354526,288.5171733,315.6684028,334.1184577,352.8911254,390.1961389,421.4532504,433.0500461,319.3472719,415.6513232,472.1477155,660.1605746,925.0644744,902.4705913,893.795271,896.7095723,928.2870663,967.4923623,1020.7712
Latin America,Argentina,167,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,50.91597126,50.84016891,40.58510277,39.39863804,38.70468226,37.91495434,38.11491,39.82399,41.17535,38.060158,40.083039,40.46758778,37.1015166,35.91719377,35.14546864,34.96892957,35.17345178,35.68869949,36.38289274,37.237625
Latin America,Argentina,167,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,36.256858,36.18352075,28.90601506,28.10755134,27.75639599,27.29479904,27.5132485,28.8010335,29.82662,27.58741655,29.12095398,29.4389606,27.06131494,26.2423275,25.71351986,25.60280422,25.76032886,26.14102427,26.65010528,27.27688015
Latin America,Argentina,167,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume,3,million litres,1000000,,Volume,85.99375441,84.65726579,66.88972901,69.52837824,73.73736114,76.65991008,81.02411849,85.33560419,90.60553552,89.23249698,92.15336004,93.6508731,88.04294328,85.77160073,84.66127065,84.5866755,85.42508429,86.70792079,88.28779938,90.16867899
Latin America,Argentina,167,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Total Volume (Tonnes),913,000 tonnes,1000,,Volume,71.33464115,70.00061763,55.2106413,58.23729154,62.78907487,66.03975478,70.42245699,74.31264769,79.25680552,78.75975553,81.19127501,82.62224592,78.00274162,76.09673445,75.22932187,75.22055016,76.01196137,77.16024558,78.55501192,80.20793414
Latin America,Argentina,167,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Value RSP,410,USD million,1000000,"Historic Constant 2014 Prices, Forecast Constant 2014 Prices","Historic Fixed 2014 Exchange Rates, Forecast Fixed 2014 Exchange Rates",111.1979693,102.5379235,93.36560167,110.6547984,119.7557981,120.7358393,121.1778813,136.5370594,149.062603,147.9003749,162.0328267,182.3617182,190.842953,208.2984508,230.9416994,230.059162,231.7039308,235.28958,239.9476811,245.3711197
Latin America,Bolivia,185,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume,1,million litres,1000000,,Volume,4.49694,4.72727,4.55703,4.64906,4.87243,5.2019,5.32413,5.54041,5.63635,5.76428,5.92629,6.118851576,6.312579555,6.530701,6.745899,6.956104642,7.16626762,7.378143572,7.593143241,7.814057763
Latin America,Bolivia,185,Packaged Food,2015,Ice Cream,160660,  Ice Cream,160660,no,no,1,Retail Volume (Tonnes),911,000 tonnes,1000,,Volume,3.2277605,3.396125,3.291244,3.3575495,3.519731,3.75889,3.847115,4.003254,4.0747895,4.168969,4.2868155,4.426458746,4.56722671,4.72556362,4.8818952,5.034438349,5.186870266,5.340551143,5.49668463,5.657332627
